nl,code
Execute the SQL ( query all the columns in the one_row where number_of_rows is $cname$ ) using $conn$ and get the first data. Set the assertion determination query result length to 1 and return the query result.,"public Object searchDottedName ( JdbcTemplate conn , String cname ) { List rows = conn . query ( "" select * from one_row where number_of_rows = ? "" , new Object [ ] { cname } , new BeanPropertyRowMapper ( List . class ) ) ; Object row = rows . get ( 0 ) ; assert rows . size ( ) == 1 ; return row ; }"
"If the request module sends the request as post, connect to the database via $dbe$. Set the SQL ( query the loginpassword in Member via $uid$ ) , execute the SQL to get all the data, and return all the obtained data.","public List login ( HttpRequest request , DataSource dbe , String uid ) { if ( request . getMethod ( ) . equals ( "" POST "" ) ) { JdbcTemplate connection = new JdbcTemplate ( dbe ) ; List actualpwd = connection . query ( "" select loginpassword from member where uid = ? "" , new Object [ ] { uid } , new BeanPropertyRowMapper ( List . class ) ) ; return actualpwd ; } else { return null ; } }"
"Use $tlengine$ to get the connection. Use the connection to execute SQL ( query all columns in the users_table table ) . Use the keys in the execution result as the key in the dictionary, each item in the execution result cursor as the value, and store the obtained dictionary into list. Close the connection and return the processed list.","public List testCommit ( DataSource tlengine , String summary ) { JdbcTemplate external_connection = new JdbcTemplate ( tlengine ) ; List inf_dic = external_connection . query ( "" select * from users_table "" , new BeanPropertyRowMapper ( List . class ) ) ; return inf_dic ; }"
"Execute SQL ( get all the columns in the users where the id of user is $user_id$ ) with $conn$, and finally return whether the function that return the result of the query is true or false for 1.","public boolean clearResetCode ( JdbcTemplate conn , String user_id ) { List res = conn . query ( "" select * from users where user_id = ? "" , new Object [ ] { user_id } , new BeanPropertyRowMapper ( List . class ) ) ; return res . size ( ) == 1 ; }"
"Use $conn$ to execute SQL ( query all columns in the RIDERS table based on $rider$ ) , get all the data, store the 0th element of each item of the query result as tuple and return it.","public List testMultipleRowsOneCommit ( JdbcTemplate conn , String rider ) { List result = conn . query ( "" select * from riders where rider = ? "" , new Object [ ] { rider } , new BeanPropertyRowMapper ( List . class ) ) ; List list = new ArrayList ( ) ; for ( Object r : result ) { list . add ( JSONObject . parseObject ( r . toString ( ) ) . get ( 0 ) ) ; } return list ; }"
"If the requested method is 'POST', SQL is executed using $db$ ( to get the users column in the zips where zipcode is $zipcode$ ) and the first data is returned to the rendered ""location.html"", where the Zips parameter is the result of the query.","public Object location ( HttpRequest request , JdbcTemplate db , String zipcode , Model model ) { if ( request . getMethod ( ) . equals ( "" POST "" ) ) { List res = db . query ( "" select users from zips where zipcode = ? "" , new Object [ ] { zipcode } , new BeanPropertyRowMapper ( List . class ) ) ; model . addAttribute ( "" zips "" , res ) ; return "" location.html "" ; } else { return null ; } }"
"Get the database engine and establish a connection through $postgresql$. Execute the SQL statement ( query the first piece of data in the taxonomyresults table according to $taxonomysampleinfo$ ) , close the connection, and return the query results.","public List clear ( DataSource postgresql , String taxonomysampleinfo ) { JdbcTemplate eng = new JdbcTemplate ( postgresql ) ; List statement = eng . query ( "" select * from taxonomyresults where taxonomysampleinfo = ? "" , new Object [ ] { taxonomysampleinfo } , new BeanPropertyRowMapper ( List . class ) ) ; return statement ; }"
"If $time_now$ exists, create the database engine and get the connection through $postgres_dbapi$; execute SQL ( query the num in the database_name table based on $time_now$ ) and get all the data; close the connection and return the query results. Otherwise ( $time_now$ does not exist ) , return False.","public Object createDatabase ( DataSource postgres_dbapi , String time_now ) { if ( time_now != null ) { JdbcTemplate conn = new JdbcTemplate ( postgres_dbapi ) ; List nums = conn . query ( "" select num from database_name where time_now = ? "" , new Object [ ] { time_now } , new BeanPropertyRowMapper ( List . class ) ) ; return nums ; } else { return false ; } }"
Set SQL ( query the 'password' data in the player_master table through $username$ ) . Use the $conn$ connection to execute SQL to get all the data. For loop iterates the execution result and prints.,"public void selectValue ( JdbcTemplate conn , String username ) { List result = conn . query ( "" select password from player_master where username = ? "" , new Object [ ] { username } , new BeanPropertyRowMapper ( List . class ) ) ; for ( Object row : result ) { System . out . println ( row ) ; } }"
"connect the database according to $engine$, set SQL ( query all columns in the outcome_vw table based on $model_name$ and $pct_correct$ ) , execute SQL, get all the query results, return the rendered project_outcomes.html page, and set the parameter rsOutcome to the query result.","public String admin ( DataSource engine , String model_name , String pct_correct , Model model ) { JdbcTemplate con = new JdbcTemplate ( engine ) ; List rsOutcome = con . query ( "" select * from outcome_vw where model_name = ? and pct_correct = ? "" , new Object [ ] { model_name , pct_correct } , new BeanPropertyRowMapper ( List . class ) ) ; model . addAttribute ( "" rsOutcome "" , rsOutcome ) ; return "" project_outcomes.html "" ; }"
"Try to use $conn$ to execute SQL ( get all columns in the pets table based on $name$ ) and get all data, then return the query results. If not try, then pass.","public List testRollback ( JdbcTemplate conn , String name ) { try { List results = conn . query ( "" select * from pets where name = ? "" , new Object [ ] { name } , new BeanPropertyRowMapper ( List . class ) ) ; return results ; } catch ( Exception e ) { return null ; } }"
Use $conn$ to execute SQL ( use the method of format string to query the id in the ratings table based on $genre$ ) and get all the data. Convert the query result to a list type and return the 0th data.,"public Object lookupGenreId ( JdbcTemplate conn , String genre ) { List genre_id = conn . query ( "" select id from ratings where genre = ? "" , new Object [ ] { genre } , new BeanPropertyRowMapper ( List . class ) ) ; return genre_id . get ( 0 ) ; }"
"Use $conn$ to execute SQL ( query the pokemon_id column in the sightings table according to $order_by$ ) , get all the data, use for loop to convert each item of the query result into dict, and store it in list, and then return the list.","public List getTopPokemon ( JdbcTemplate conn , String order_by ) { List list = conn . query ( "" select pokemon_id from sightings where order_by = ? "" , new Object [ ] { order_by } , new BeanPropertyRowMapper ( List . class ) ) ; List pokemons = new ArrayList ( ) ; for ( Object r : list ) { pokemons . add ( r ) ; } return pokemons ; }"
"Try to get the database enginevia $host$ and establish a connection, where the echo parameter is True, execute the SQL statement ( get all columns in datas based on $date$ ) and get all the data and return the obtained result. Print the exception if an exception occurs during execution, and finally make sure the connection is closed.","public List addBatchOperInfos ( DataSource host , String date ) { try { JdbcTemplate connection = new JdbcTemplate ( host ) ; List res = connection . query ( "" select * from datas where date = ? "" , new Object [ ] { date } , new BeanPropertyRowMapper ( List . class ) ) ; return res ; } catch ( Exception e ) { e . printStackTrace ( ) ; return null ; } }"
Use $conn$ to execute SQL ( query all query results for the dest column in the flights table based on $minutes$ ) and use for loop to print the data one by one.,"public void main ( JdbcTemplate conn , String minutes ) { List query = conn . query ( "" select dest from flights where minutes = ? "" , new Object [ ] { minutes } , new BeanPropertyRowMapper ( List . class ) ) ; for ( Object i : query ) { System . out . println ( i ) ; } }"
